bat_first,city,ground_avg_runs_last15,ground_id,lighting,match id,match_dt,season,series_name,team1,team1_id,team1_roster_ids,team1_winp_team2_last15,team1only_avg_runs_last15,team2,team2_id,team2_roster_ids,team_boundary_ratios,team_count_50runs_last15,team_econ_ratios,team_haul3w_ratios,team_strike_ratios,team_winp_last5,toss decision,toss winner,venue,winner,winner_id,run_rate_season_ratio,nrr_season_ratio,run_rate_overall_ratio,nrr_overall_ratio,run_rate_series_ratio,nrr_series_ratio,run_rate_last10_ratio,nrr_last10_ratio,avgruns_overall_ratio,avgruns_season_ratio,avgruns_series_ratio,avgruns_rolling_ratio,avgwks_overall_ratio,avgwks_season_ratio,avgwks_series_ratio,avgwks_rolling_ratio,rwratio_overall_ratio,rwratio_season_ratio,rwratio_series_ratio,rwratio_rolling_ratio,win_percent_overall_ratio,win_percent_season_ratio,win_percent_series_ratio,win_percent_rolling_ratio,victory_by_runs_overall_ratio,victory_by_wks_overall_ratio,victory_by_runs_season_ratio,victory_by_wks_season_ratio,victory_by_runs_series_ratio,victory_by_wks_series_ratio,victory_by_runs_rolling_ratio,victory_by_wks_rolling_ratio
Ex,Chelmsford,135.3125,2239,day/night match,9085047,2022-06-10,2022,Vy Bt,Ex,7258,3200973.0:6065548.0:5406064.0:5436878.0:6364588.0:1499868.0:3030733.0:4873014.0:4460154.0:7688848.0:5404440.0,50.0,153.46666666666667,Mx,8700,4421689.0:4489722.0:7752989.0:150093.0:7671166.0:7672874.0:5509524.0:4489708.0:3590362.0:6341530.0:1907352.0,0.9014084507042254,0.6363636363636364,1.1780092224519003,1.6666666666666667,0.8712514439542213,1.0,field,Mx,Cy Gd Cd,Ex,7258,1.0864078450285348,3.5328092166374008,1.0612623590401367,-1.1843282875324392,1.0612623590401367,-1.1843282875324392,1.0911844412561773,-2.368253908681573,0.8783468244084682,0.8477611940298507,0.8783468244084682,0.8750804893754024,0.75,0.8,0.75,0.875,0.8197903694479037,2.2606965174129354,0.8197903694479037,0.9480038634900192,1.3125000000000002,1.333333333333333,1.3125000000000002,1.25,1.1200221238938053,7.500000000000002,,-6.0,1.1200221238938053,7.500000000000002,2.75,-18.999999999999996
Ed,Nottingham,160.66666666666666,251,night match,9352370,2023-09-05,2023,Nw Zd tr of Ed,Ed,20,2082044.0:6282856.0:1655436.0:6381962.0:2827327.0:62432.0:4640824.0:8845850.0:4174932.0:1711492.0:4012203.0,50.0,168.4,Nw Zd,48,6718326.0:4381761.0:2672214.0:5764576.0:3069954.0:6718382.0:3519011.0:4381733.0:3913475.0:1626561.0:3546297.0,1.2470238095238095,1.3125,0.9430807976394084,0.7142857142857143,1.0703517541147853,0.6721311475409836,bat,Ed,Tt Be Nm,Nw Zd,48,1.0202698913031285,-2.0417004547808815,1.0741047612616876,0.20207061882577437,0.9391590644077098,-1.0,1.0279516061743845,-0.40587416164290224,1.06190911863373,1.050257731958763,1.0688524590163935,1.0453008789722784,1.0,1.0714285714285714,1.0714285714285714,1.0,0.8849242655281083,0.7501840942562592,1.1451990632318503,1.0453008789722786,1.0384615384615385,0.8333333333333334,1.0,1.4,0.830097087378641,-27.50000000000002,3.5,-0.0,-1.0,,-0.16751269035532995,-1.8
Ad,Auckland,140.5,5081,day match,9027283,2022-01-20,2021/22,Sr Sh,Ad,17583,1945390.0:8144184.0:3069954.0:5764576.0:3935854.0:3913440.0:4949776.0:270262.0:3456424.0:8354835.0:7878765.0,50.0,150.6,Wn,18570,6718326.0:2653993.0:2288789.0:3083625.0:2486896.0:6718382.0:6718410.0:3083667.0:4950294.0:6718396.0:1585464.0,0.9409448818897638,1.5,0.7028300862274929,0.7,0.9449908384658857,1.4878048780487805,bat,Ad,En Pk Or Ol Ad,Wn,18570,0.9650338334804353,-0.6505949844895569,0.9703151270980102,1.2489154497802983,0.9703151270980102,1.2489154497802983,0.9298208514866311,-28.381662569046163,0.8836719337848007,0.875,0.8836719337848007,0.8803519061583578,0.8571428571428571,1.75,0.8571428571428571,1.0,0.8205525099430292,0.823529411764706,0.8205525099430292,0.7249956874245298,0.5818181818181818,1.166666666666667,0.5818181818181818,0.8333333333333334,0.6274509803921569,-0.735632183908046,-inf,0.35,0.6274509803921569,-0.735632183908046,1.512820512820513,-0.25
Qa Gs,Karachi,170.46666666666667,3422,night match,9484537,2023-02-20,2022/23,Pn Sr Le,Qa Gs,40592,2089079.0:1585457.0:1594333.0:2437049.0:3364234.0:5744850.0:8395764.0:290051.0:8106629.0:8106713.0:6399210.0,0.0,171.13333333333333,Pr Zi,40550,8438926.0:2437021.0:8127230.0:3294444.0:5742470.0:2486896.0:3061225.0:305143.0:9307892.0:2437077.0:7913254.0,0.8286852589641435,0.6666666666666666,1.0880384962100529,0.42857142857142855,0.863248116530084,0.6721311475409836,field,Pr Zi,Nl Sm Ki,Pr Zi,40550,inf,inf,0.9875314659998822,-3.063364679699643,1.0206077739979598,-3.8935881021751464,0.9834155818372613,-0.15759012257724384,0.8856536245071277,,0.9235517215735852,0.876101321585903,0.8333333333333334,,0.75,0.8333333333333334,0.6326097317908055,,0.6596798011239895,0.7413165028803795,0.5454545454545454,inf,0.5612244897959184,0.6666666666666666,-12.476190476190474,-2.312500000000001,inf,-inf,-2.3325892857142856,-4.242857142857144,4.366666666666666,-0.15384615384615385
Sy Tr,Sydney,138.875,20782,night match,9272612,2023-01-08,2022/23,Bg Bh Le,Sy Tr,33963,7572123.0:1749075.0:2340771.0:7534652.0:2335381.0:5788320.0:1612610.0:5497274.0:5509524.0:6521234.0:2437077.0,25.0,171.4,Sy Ss,33956,7869987.0:2076192.0:3535783.0:41740.0:3063696.0:34061.0:8146998.0:2790675.0:4756982.0:2022957.0:8355808.0,0.7870967741935484,0.8,1.0173864698895658,0.8,0.782929404576651,0.6721311475409836,field,Sy Ss,Sy Sd Sm,Sy Ss,33956,1.0215048744142623,0.9781990059092387,1.0581910374608852,0.42720418958775885,1.0581910374608852,0.42720418958775885,1.081908415417343,0.5015708623273758,1.0170747285501385,0.9533678756476683,1.0170747285501385,1.0289855072463767,0.9230769230769231,1.125,0.9230769230769231,1.0769230769230769,1.0170747285501385,1.1122625215889466,1.0170747285501385,1.1081382385730212,0.6600000000000001,0.5333333333333333,0.6600000000000001,0.8333333333333334,0.4340425531914893,-0.6285714285714287,-24.8,-1.2,0.4340425531914893,-0.6285714285714287,1.868421052631579,-4.5
Ka Ts,Sylhet,157.5,10961,night match,9457594,2023-01-31,2022/23,Bh Pr Le,Ka Ts,42573,393371.0:8129680.0:4069666.0:7960847.0:4403426.0:5940374.0:5021624.0:4403503.0:4731628.0:2436356.0:6529354.0,0.0,162.92307692307693,Ca Vs,40298,3758565.0:2263736.0:1965151.0:2331475.0:5017144.0:3850944.0:5771800.0:6528668.0:8106629.0:2316327.0:8938894.0,0.8571428571428571,0.5714285714285714,0.993392597500598,1.0,0.7188136541937107,0.3442622950819672,field,Ca Vs,St Il Ct Sm,Ca Vs,40298,1.0158685839266601,0.36395528891227913,1.0641478626792409,0.23874036239128685,1.0641478626792409,0.23874036239128685,1.0401699426687254,0.8003090942400861,1.0030150753768845,0.9935649935649936,1.0030150753768845,1.0158102766798418,0.75,0.8,0.75,0.7142857142857143,1.2036180904522615,0.6623766623766623,1.2036180904522615,0.9234638878907653,0.6250000000000001,0.3333333333333333,0.6250000000000001,0.5,-1.263736263736264,0.7058823529411766,-11.666666666666668,-8.0,-1.263736263736264,0.7058823529411766,-3.769230769230769,0.05882352941176471
Sy Ss,Adelaide,158.25,930,day/night match,8887836,2022-01-17,2021/22,Bg Bh Le,Sy Ss,33956,7620283.0:7869987.0:41740.0:34061.0:4002340.0:7880018.0:2790675.0:8146998.0:4756982.0:1506077.0:8355808.0,100.0,174.46666666666667,Ae Ss,33914,5056134.0:5492318.0:2082499.0:1635773.0:5469008.0:8415854.0:4992378.0:5863290.0:55299.0:3890998.0:1684276.0,1.0108695652173914,1.125,2.0680061823802163,1.6,1.0357542369089379,3.857142857142857,bat,Sy Ss,Ae Ol,Ae Ss,33914,0.942642118586866,5.241125410993431,1.0135137082763492,-5.097021859371906,1.0135137082763492,-5.097021859371906,0.9631944600580075,4.2384058242883,1.076931256313467,1.0589781021897808,1.076931256313467,1.0746666666666667,1.2727272727272727,1.4166666666666667,1.2727272727272727,1.5454545454545454,1.507703758838854,1.8826277372262774,1.507703758838854,1.9105185185185185,2.1428571428571432,3.6,2.1428571428571432,4.0,-4.78021978021978,-1.0714285714285716,-3.6714285714285713,-0.8,-4.78021978021978,-1.0714285714285716,-4.079365079365079,-0.5333333333333333
On,Al Amarat,151.83333333333334,24254,day match,9097101,2022-02-24,2021/22,Nl tr of On,On,272,8937046.0:2154305.0:8936913.0:4095594.0:293901.0:6694246.0:8218181.0:7541183.0:7677844.0:7541162.0:6565684.0,0.0,141.4,Nl,237,5563004.0:7409611.0:4908532.0:7634388.0:6722540.0:8035873.0:5562962.0:1633813.0:7409569.0:7507387.0:8296644.0,0.8813559322033898,1.0,0.5296478105033504,0.5,0.8270148740763368,0.0163934426229508,bat,On,Al At Ct Gd On Ct My Tf 2,Nl,237,1.0150138504155126,0.745972144274634,1.0150138504155126,0.745972144274634,1.0072072072072071,2.7480579328505566,1.0150138504155126,0.745972144274634,0.9622331691297209,0.9622331691297209,0.9537313432835819,0.9622331691297209,1.0,1.0,0.6,1.0,0.48111658456486045,0.48111658456486045,0.476865671641791,0.48111658456486045,0.0,0.0,0.0,0.0,2.2407407407407405,-1.0714285714285714,2.2407407407407405,-1.0714285714285714,-1.5,-0.6428571428571428,2.2407407407407405,-1.0714285714285714
Le Qs,Lahore,162.06666666666666,3828,night match,9484614,2023-03-04,2022/23,Pn Sr Le,Le Qs,40606,3585350.0:9320597.0:6460600.0:2083409.0:2097017.0:4397693.0:1547993.0:5554254.0:7507303.0:8131255.0:8907338.0,40.0,178.06666666666666,Mn Ss,44904,1637320.0:2263736.0:4533682.0:2231928.0:2252452.0:1613926.0:5017144.0:1627450.0:8109779.0:6460642.0:8986193.0,1.0318021201413428,0.75,1.5198621109195984,2.5,0.9464736365260845,1.975609756097561,bat,Le Qs,Gi Sm Le,Le Qs,40606,1.023934572238441,-0.8098908196688988,0.998480184686418,-0.4851381101157804,1.0154993973818491,2.7682114657098373,0.9911424318984741,0.5643685109133196,0.9645488278503196,1.2371134020618557,1.0322696306920043,1.0317460317460316,1.0,1.3636363636363635,1.0,1.0625,0.6889634484645139,0.7613005551149882,0.6881797537946694,0.6632653061224488,0.9130434782608698,1.666666666666667,1.2,1.0,0.13436569386539607,1.104859335038363,-1.708333333333333,0.0,2.0,1.0,1.603960396039604,0.0
Cm Cs,Dhaka,121.06666666666666,14188,night match,9076927,2022-02-03,2021/22,Bh Pr Le,Cm Cs,40424,2209115.0:6282856.0:6551978.0:8127321.0:1482249.0:392391.0:4403454.0:6931042.0:7084972.0:6930286.0:2436356.0,0.0,160.5,Ca Vs,40298,1965151.0:3758565.0:313809.0:6965272.0:8129680.0:62432.0:8144443.0:1613919.0:4731628.0:6528668.0:2316327.0,1.1904761904761905,0.5714285714285714,1.454471749280103,0.8571428571428571,1.7450049142521877,0.6058814836707551,field,Ca Vs,Se Ba Nl Sm Mr,Ca Vs,40298,1.0750415822182187,0.37202636896734603,1.0750415822182187,0.37202636896734603,1.0750415822182187,0.37202636896734603,1.0750415822182187,0.37202636896734603,0.9502118644067796,0.9502118644067796,0.9502118644067796,0.9502118644067796,0.6,0.6,0.6,0.6,0.831435381355932,0.831435381355932,0.831435381355932,0.831435381355932,0.5,0.5,0.5,0.5,-0.15384615384615383,-inf,-0.15384615384615383,-inf,-0.15384615384615383,-inf,-0.15384615384615383,-inf
Fe Bl,Chattogram,153.8,13530,night match,9076913,2022-02-01,2021/22,Bh Pr Le,Fe Bl,47529,3849663.0:363173.0:4403419.0:393014.0:6930230.0:360086.0:2804122.0:2875368.0:6818776.0:6149268.0:6529354.0,100.0,139.6,Cm Cs,40424,6282856.0:6551978.0:8127321.0:2209115.0:392391.0:1482249.0:6931042.0:4403454.0:7084972.0:6930286.0:2436356.0,0.5404040404040404,0.25,0.8482268347829631,1.8,0.6175966718617694,1.4878048780487805,bat,Fe Bl,Zr Ad Cy Sm Cm,Fe Bl,47529,0.8908264021814158,0.29987644866150626,0.8908264021814158,0.29987644866150626,0.8908264021814158,0.29987644866150626,0.8908264021814158,0.29987644866150626,0.8346456692913385,0.8346456692913385,0.8346456692913385,0.8346456692913385,1.1666666666666667,1.1666666666666667,1.1666666666666667,1.1666666666666667,0.7419072615923009,0.7419072615923009,0.7419072615923009,0.7419072615923009,1.5,1.5,1.5,1.5,6.666666666666667,-0.0,6.666666666666667,-0.0,6.666666666666667,-0.0,6.666666666666667,-0.0
St,London,136.6153846153846,328,day/night match,9085201,2022-06-21,2022,Vy Bt,St,9701,7694581.0:6139370.0:2231928.0:3239102.0:6320362.0:2535420.0:5288226.0:334963.0:7664943.0:55299.0:74367.0,50.0,166.13333333333333,Sy,9876,6282856.0:7672657.0:1613919.0:2791459.0:1798705.0:2022957.0:7734264.0:7276380.0:5652828.0:2111549.0:6646940.0,1.6255707762557077,1.4166666666666667,1.1996751108574442,1.6666666666666667,1.0241464264824913,0.6039603960396039,field,Sy,Kn Ol Ln,Sy,9876,1.2140325919207728,8.811746431312683,1.0575328629109433,1.5857540630336326,1.0575328629109433,1.5857540630336326,1.1236810094384182,2.6688396716635605,1.0186140237029953,1.0469798657718121,1.0186140237029953,1.0091563113145847,1.0,0.875,1.0,0.9333333333333333,0.8730977346025676,1.0469798657718123,0.8730977346025676,0.9315289027519245,1.0118577075098814,0.75,1.0118577075098814,1.0,-0.08496515101228012,1.855072463768116,-0.6521739130434783,1.0416666666666667,-0.08496515101228012,1.855072463768116,-1.2597402597402596,2.0
Pn,Christchurch,156.53846153846155,664,day match,9256372,2022-10-11,2022/23,Pn tr of Nw Zd,Pn,62,2263736.0:2437021.0:1637320.0:6460614.0:3364234.0:8180570.0:3459623.0:2437049.0:8298779.0:8427978.0:8106629.0,100.0,172.93333333333334,Nw Zd,48,6718326.0:2653993.0:1945355.0:5764576.0:3069954.0:2486896.0:2288789.0:3519011.0:3913475.0:1626561.0:5984376.0,0.9098837209302325,1.0526315789473684,0.5169722773748978,0.125,0.9858338608575758,0.6039603960396039,bat,Pn,Hy Ol Ch,Nw Zd,48,0.8955020445252158,-0.773964225653569,1.0643381380220334,0.20793611867342357,inf,-inf,1.0215826086452222,1.3001357592060916,1.0569813467052036,1.176056338028169,,0.9568913175470553,1.0,1.0,,0.6666666666666666,0.8808177889210032,0.4704225352112676,,0.7017202995345071,0.9784075573549257,1.0,inf,0.6666666666666666,0.15466666666666667,5.94871794871795,inf,0.0,inf,,-0.9461538461538462,1.5
Ye,Birmingham,146.16666666666666,1161,day match,9085481,2022-07-16,2022,Vy Bt,Ye,10618,1762060.0:1655436.0:3294444.0:6381962.0:6460614.0:5367676.0:6095508.0:5361166.0:8050160.0:6347256.0:4527942.0,50.0,164.73333333333332,Le,8182,4685568.0:3085473.0:82228.0:1837205.0:6249256.0:2450895.0:4460070.0:4012203.0:8055417.0:3312350.0:4575878.0,1.2442748091603053,1.5454545454545454,1.0382059049599854,1.6666666666666667,0.9692698296058023,1.0,bat,Ye,En Bm,Le,8182,1.0949457748619646,-2.1192455237013377,1.0261877613074877,-2.682507636464289,1.0261877613074877,-2.682507636464289,1.0625316962187865,0.6952278671967996,1.0132222222222222,1.0319295823265446,1.0132222222222222,1.05729794933655,1.1666666666666667,0.9333333333333333,1.1666666666666667,0.9333333333333333,1.4185111111111115,1.4447014152571627,1.4185111111111115,1.48021712907117,0.9476923076923077,0.8076923076923078,0.9476923076923077,0.875,1.6863598326359834,-3.7400000000000007,0.2636363636363636,0.6428571428571428,1.6863598326359834,-3.7400000000000007,0.3773584905660377,1.3636363636363635
Ex,Chelmsford,154.56666666666666,2239,day/night match,9433682,2023-06-22,2023,Vy Bt,Ex,7258,6065548.0:4489974.0:5406064.0:8044490.0:6364588.0:5436878.0:5788320.0:7671306.0:3030733.0:4873014.0:4460154.0,50.0,186.33333333333331,Kt,8056,8822715.0:2958164.0:87191.0:2083409.0:7787772.0:3620756.0:3373138.0:7687315.0:6718844.0:7810977.0:1929619.0,1.2527881040892193,1.5,1.0773719678151632,0.7272727272727273,1.0305006324119217,1.975609756097561,field,Kt,Cy Gd Cd,Kt,8056,1.022549121286839,0.47132416646764114,1.0385389572285195,1.0235471797472302,1.0407854137447405,2.0031398047044107,0.9890410331562557,-0.3741726750007449,0.9819056774421078,1.0661084946799233,0.9845814202003358,1.0286236297198539,1.3333333333333333,1.2307692307692308,1.2307692307692308,1.3333333333333333,0.9819056774421079,0.8376566743913683,0.984581420200336,0.8703738405321843,1.1290322580645162,1.7777777777777775,1.1612903225806452,1.5,-0.011884550084889629,-0.4838709677419355,0.5102880658436214,1.7777777777777777,-0.011544991511035642,-0.45698924731182794,0.5740740740740741,-inf
Le Qs,Karachi,168.93333333333334,3422,day/night match,9051090,2022-02-05,2021/22,Pn Sr Le,Le Qs,40606,3585350.0:6460600.0:4365465.0:290051.0:4685568.0:6381962.0:1547993.0:5554254.0:7507303.0:8131255.0:8907338.0,50.0,162.9,Id Ud,40578,2124002.0:1749075.0:1626526.0:6460614.0:7960847.0:3459623.0:4767832.0:8522422.0:8298779.0:4769148.0:3734940.0,0.680921052631579,1.0,1.179454046196091,1.8333333333333333,0.6343710872698043,0.5121951219512195,field,Id Ud,Nl Sm Ki,Le Qs,40606,0.0,-0.0,0.900577454180266,0.12501474118846925,1.036171492396254,4.582676461236792,0.8826289905288461,0.1095161700791406,0.9039297272306981,,1.0182926829268293,0.8862698880377137,1.3,,1.2,1.1818181818181819,0.9734627831715208,,1.425609756097561,0.8862698880377134,0.8125,,1.25,0.8333333333333334,19.9875,1.3,-0.0,,-0.0,1.875,15.375,1.1333333333333333
Dk,Edinburgh,159.5,1672,day match,9681510,2023-07-21,2023,Id tr of Sd,Dk,104,8012612.0:8075934.0:7438094.0:4613524.0:7256192.0:8075913.0:7438129.0:7256108.0:7256234.0:7256122.0:7785413.0,0.0,0.0,Id,216,2123974.0:2124002.0:6496412.0:6729862.0:4171460.0:2436251.0:7787758.0:3685100.0:2436426.0:6496482.0:6496426.0,0.004761904761904762,0.25,0.0012697122831966275,0.16666666666666666,0.0008070297672929666,0.0476190476190476,bat,Dk,Ge Ct Cb Gd Rn Pe Eh,Id,216,,,0.0,-0.0,,,0.0,-0.0,,,,,,,,,,,,,0.0,,,0.0,-0.0,0.0,,,,,-0.0,0.0
Wt Is,Providence,152.9375,13915,day match,9668546,2023-08-08,2023,Ia tr of Wt Is ad Ud Ss of Aa,Wt Is,41,4690258.0:2436405.0:2331475.0:4230127.0:5742470.0:4690188.0:4739552.0:2742837.0:3715697.0:4690230.0:6347494.0,60.0,176.8,Ia,55,8058959.0:7491224.0:3125562.0:8191868.0:4377610.0:2981614.0:3882850.0:3914658.0:3011735.0:7881845.0:6487970.0,0.9927710843373494,0.5714285714285714,1.1769068335623063,0.5555555555555556,1.1797868429981744,1.975609756097561,bat,Wt Is,Pe Sm Ga,Ia,55,1.0702879416572362,-1.0,0.9763791915135897,-0.44540096824724956,1.028012539184953,0.4570150359715446,0.997548435944875,-0.0801025054642571,0.9414132149774875,1.0235690235690236,0.9253164556962025,0.9329954954954954,1.0,1.1428571428571428,1.1666666666666667,1.0,0.6724380106982055,1.1697931697931698,1.0795358649789026,0.8612266112266111,0.685032894736842,inf,1.5,1.0,-0.1814720150226905,-6.0175438596491295,-1.0,-1.0,-1.0,,-0.05333333333333334,0.8823529411764706
Ch,Jaipur,133.20833333333334,4661,day match,9684317,2023-10-19,2023/24,Sd Mq Ai Ty,Ch,32388,7923180.0:6598612.0:2385991.0:2642751.0:7947442.0:4944400.0:7417003.0:9009461.0:7557689.0:8725191.0:9822413.0:9822420.0,0.0,131.9,Hd Ia,12718,5549088.0:7584464.0:8191868.0:4232297.0:7491259.0:8488864.0:7555652.0:7560069.0:4232325.0:9047821.0:8512951.0:8725079.0,6.0,3.0,1.2928787679347111,0.75,382.4116666666667,0.5061728395061729,field,Hd Ia,Si Mh Sm Jr,Hd Ia,12718,,,1.0326064218060105,1.9254525806811011,1.0326064218060105,1.9254525806811011,0.9669183016554261,0.4484891180151959,0.9682017543859649,,0.9682017543859649,0.9460526315789475,0.8,,0.8,0.9,1.3554824561403507,,1.3554824561403507,1.2040669856459332,0.5999999999999999,,0.5999999999999999,0.54,1.152542372881356,2.5454545454545454,,,1.152542372881356,2.5454545454545454,-0.04576271186440678,2.536363636363636
Ia,Mount Maunganui,144.625,17681,night match,9255945,2022-11-20,2022/23,Ia tr of Nw Zd,Ia,55,5043310.0:6521080.0:3125562.0:4497646.0:4377610.0:3479860.0:5038018.0:2282125.0:7881845.0:6586824.0:3011735.0,75.0,168.93333333333334,Nw Zd,48,6718326.0:2653993.0:1945355.0:5764576.0:2672214.0:2486896.0:3519011.0:3156033.0:3913475.0:1626561.0:3456424.0,1.0652818991097923,0.9473684210526315,0.797344072103169,0.8571428571428571,1.0046686981139867,1.4878048780487805,field,Nw Zd,By Ol Mt Mi,Ia,55,1.066317262372349,74.45829671637365,1.0857949469003518,-0.16306872690461052,,,1.1348184442418716,-1.5122933681652457,1.0733596226431872,1.057292445774121,,0.9869590989922941,0.8571428571428571,0.9230769230769231,,0.8571428571428571,1.073359622643187,0.7929693343305909,,0.8075119900846044,1.0919158361018826,1.4285714285714286,,1.0,1.3930405678342663,3.9534883720930285,2.8163265306122445,-0.5142857142857141,,,0.45999999999999996,0.45454545454545453
Ky Fs,Colombo,130.26666666666668,7041,day match,9271786,2022-12-21,2022/23,La Pr Le,Ky Fs,47480,7200598.0:363047.0:5490624.0:6710850.0:3668356.0:5490666.0:4690104.0:3200756.0:4365878.0:2296195.0:8136659.0,33.33,151.46666666666667,Ja Ks,47501,6818622.0:5490596.0:6551978.0:4403545.0:8067002.0:298612.0:1634611.0:8907338.0:4403573.0:7968225.0:8072056.0,1.1322314049586777,1.0,0.9610440713536204,1.4285714285714286,1.0005442250579932,1.0,bat,Ky Fs,R Pa Sm Co,Ja Ks,47501,1.0329593171651008,1.3192900405345958,0.9401390134867206,2.1988900059917698,0.9401390134867206,2.1988900059917698,0.9606339150409589,0.9519153571652307,1.0441558441558443,1.0471306471306472,1.0441558441558443,1.0257391637163906,1.0,1.0,1.0,1.0,1.2529870129870129,1.5706959706959704,1.2529870129870129,1.2308869964596685,1.1688311688311688,1.1428571428571428,1.1688311688311688,1.2244897959183672,2.907188353048225,1.349206349206349,3.0428571428571427,1.9428571428571426,2.907188353048225,1.349206349206349,2.9258241758241756,2.0238095238095237
Pr Zi,Rawalpindi,204.91666666666663,7020,day match,9484677,2023-03-12,2022/23,Pn Sr Le,Pr Zi,40550,8127230.0:8438926.0:2398346.0:3294444.0:8197902.0:2486896.0:5554100.0:4769470.0:6818776.0:9307892.0:5471948.0,60.0,191.13333333333333,Id Ud,40578,9786888.0:1749075.0:302875.0:1626526.0:6818622.0:6460614.0:3459623.0:4767832.0:4769148.0:8298779.0:6819238.0,0.7402597402597403,0.6153846153846154,0.7020772313858485,0.8,0.9996582306783217,0.6721311475409836,field,Id Ud,Ri Ct Sm,Pr Zi,40550,1.1118568741657568,-0.18806678591133083,1.0219504469536276,-0.5881208629377692,1.0460750745638097,0.253672853510354,1.050785675949669,0.8813565117943826,1.0800592137726848,1.2546641791044775,1.1097889651665396,1.1485330073349633,1.0909090909090908,0.7142857142857143,1.0,1.0,1.260069082734799,1.3383084577114426,1.2947537926942965,1.435666259168704,1.1304347826086956,0.8333333333333334,1.3714285714285714,1.5,-0.08432147562582346,0.9820971867007672,0.03765060240963855,0.0,-0.13714285714285715,0.6666666666666666,-0.14835164835164838,
Mr Os,Manchester,152.80769230769232,538,night match,9094224,2022-08-05,2022,Te Hd Ms Cn,Mr Os,46766,2162782.0:4685568.0:325814.0:1934099.0:6364588.0:1798705.0:3501889.0:2790675.0:8055417.0:7732934.0:4575878.0,0.0,143.16666666666666,Nn Ss,46745,1762060.0:313809.0:5406064.0:6381962.0:2157770.0:1547993.0:3681957.0:334963.0:360086.0:7194480.0:1711492.0,0.9179487179487179,0.875,0.9656104695202246,1.8333333333333333,0.9652320775955776,0.6721311475409836,field,Nn Ss,Od Td Mr,Nn Ss,46745,,,0.9364680996928737,-6.079103829736125,0.9364680996928737,-6.079103829736125,0.9364680996928737,-6.079103829736125,0.8633776091081593,,0.8633776091081593,0.8633776091081593,1.0,,1.0,1.0,0.6907020872865274,,0.6907020872865274,0.6907020872865274,0.7777777777777779,,0.7777777777777779,0.7777777777777779,-0.7716535433070867,-0.7777777777777777,,,-0.7716535433070867,-0.7777777777777777,-0.7716535433070867,-0.7777777777777777
Ka,Nairobi,144.75,4913,day match,9299352,2022-08-29,2022,Nl tr of Ka,Ka,195,173277.0:2042921.0:1670297.0:1872198.0:7753605.0:2158939.0:7753696.0:3081147.0:2159618.0:2051230.0:8246573.0,0.0,143.0,Nl,237,7507408.0:8737329.0:1633813.0:7507429.0:5562962.0:4908532.0:4908518.0:8487380.0:5604738.0:6722540.0:7634192.0,0.3835616438356164,1.0,0.31474505844433226,0.2,0.2968207113833108,0.0123456790123456,bat,Ka,Ga Cb Gd Ni,Ka,195,0.9742703907501566,-1.168420410602974,1.1939650666181372,-0.7737291696544091,0.9742703907501566,-1.168420410602974,1.1926528618038705,-0.15318642074258007,1.1950992555831264,0.9761092150170648,0.9761092150170648,1.225,0.7333333333333333,1.1,1.1,0.8,1.1950992555831261,1.0737201365187712,1.0737201365187712,1.1136363636363638,0.7692307692307692,0.0,0.0,0.6666666666666666,-0.5071225071225071,0.0,,-1.0,,-1.0,-0.05925925925925926,0.025
Ls,Potchefstroom,144.07142857142858,9582,night match,9344425,2022-10-31,2022/23,CA T0 Ce,Ls,23113,4239640.0:2259683.0:2654042.0:4887406.0:4887336.0:4239780.0:1616040.0:4175072.0:3420353.0:2659166.0:6646240.0,0.0,143.33333333333334,Wn Pe,23869,4164978.0:6625184.0:6640164.0:4165041.0:2204950.0:3373138.0:9361484.0:2659502.0:4159658.0:6799456.0:4239493.0,0.8333333333333334,2.5,0.6523712564689913,0.4,0.8660847136066169,1.0,field,Wn Pe,Ss Pk Pm,Ls,23113,1.0906371472029746,1.281093156057747,0.9173199300534646,-0.6353292924579853,0.9173199300534646,-0.6353292924579853,0.9214216159978081,-1.019975216240362,0.9448441247002399,1.1535433070866141,0.9448441247002399,0.9654676258992805,1.3,1.5,1.3,1.2,0.8589492042729453,1.2256397637795275,0.8589492042729453,0.804556354916067,0.9722222222222222,0.0,0.9722222222222222,0.8333333333333334,-0.9759759759759761,-4.375,-5.2592592592592595,0.38095238095238093,-0.9759759759759761,-4.375,-1.3333333333333335,-3.4999999999999996
